,open_CVX,high_CVX,low_CVX,close_CVX,volume_CVX
2024-04-01 13:26:00,155.4734,155.5028,155.4734,155.5028,5784
2024-04-01 13:27:00,155.5420,155.6203,155.5420,155.6203,8562
2024-04-01 13:28:00,155.6203,155.6592,155.6203,155.6497,5164
2024-04-01 13:29:00,155.6497,155.6888,155.6301,155.6497,11885
2024-04-01 13:30:00,155.6692,155.7280,155.6692,155.7280,6697
2024-04-01 13:31:00,155.7378,155.7671,155.7182,155.7182,7198
2024-04-01 13:32:00,155.6986,155.7476,155.6986,155.7280,3881
2024-04-01 13:33:00,155.7476,155.7769,155.7476,155.7769,2979
2024-04-01 13:34:00,155.7574,155.7574,155.7378,155.7467,3632
2024-04-01 13:35:00,155.7378,155.7769,155.7280,155.7671,9333
2024-04-01 13:36:00,155.7671,155.8152,155.7671,155.7965,5758
2024-04-01 13:37:00,155.7965,155.8304,155.7965,155.8259,4513
2024-04-01 13:38:00,155.8259,155.8259,155.8014,155.8161,6434
2024-04-01 13:39:00,155.8259,155.8259,155.7867,155.8063,7837
2024-04-01 13:40:00,155.7867,155.8455,155.7678,155.8455,9819
2024-04-01 13:41:00,155.8357,155.8846,155.8259,155.8846,7296
2024-04-01 13:42:00,155.8932,155.9434,155.8932,155.9434,9704
2024-04-01 13:43:00,155.9453,155.9581,155.9042,155.9336,8970
2024-04-01 13:44:00,155.9141,155.9336,155.9091,155.9335,3409
2024-04-01 13:45:00,155.9238,155.9532,155.9140,155.9336,6752
2024-04-01 13:46:00,155.9336,155.9434,155.9140,155.9434,6720
2024-04-01 13:47:00,155.9434,155.9527,155.9238,155.9434,10735
2024-04-01 13:48:00,155.9238,155.9303,155.8749,155.8944,10301
2024-04-01 13:49:00,155.8941,155.8944,155.8749,155.8846,11127
2024-04-01 13:50:00,155.8749,155.8846,155.8455,155.8455,8814
2024-04-01 13:51:00,155.8455,155.8944,155.8357,155.8845,10599
2024-04-01 13:52:00,155.8846,155.8902,155.8553,155.8740,10688
2024-04-01 13:53:00,155.8651,155.9039,155.8651,155.8920,11461
2024-04-01 13:54:00,155.9042,155.9630,155.9042,155.9630,5847
2024-04-01 13:55:00,155.9630,155.9728,155.9238,155.9336,6772
2024-04-01 13:56:00,155.9238,155.9728,155.9052,155.9728,9673
2024-04-01 13:57:00,155.9728,155.9728,155.9287,155.9434,65460
2024-04-01 13:58:00,155.9336,155.9434,155.9140,155.9434,5313
2024-04-01 13:59:00,155.9336,155.9336,155.9199,155.9199,8122
2024-04-01 14:00:00,155.9189,155.9434,155.8845,155.8944,14487
2024-04-01 14:01:00,155.8944,155.8944,155.8161,155.8553,7928
2024-04-01 14:02:00,155.8651,155.9042,155.8504,155.8651,35386
2024-04-01 14:03:00,155.8553,155.9336,155.8504,155.9336,12275
2024-04-01 14:04:00,155.9434,155.9434,155.8944,155.8944,10686
2024-04-01 14:05:00,155.8944,155.9238,155.8651,155.9238,11222
2024-04-01 14:06:00,155.9238,155.9238,155.8944,155.9140,8197
2024-04-01 14:07:00,155.9140,155.9434,155.9140,155.9434,8230
2024-04-01 14:08:00,155.9434,155.9923,155.9434,155.9826,9807
2024-04-01 14:09:00,155.9777,155.9923,155.9630,155.9923,6266
2024-04-01 14:10:00,155.9923,156.0315,155.9630,155.9758,14608
2024-04-01 14:11:00,155.9728,155.9728,155.9373,155.9385,6319
2024-04-01 14:12:00,155.9434,156.0021,155.9385,155.9972,8811
2024-04-01 14:13:00,155.9972,156.0273,155.9728,156.0273,6588
2024-04-01 14:14:00,156.0119,156.0315,155.9923,156.0315,7264
2024-04-01 14:15:00,156.0119,156.0315,155.9826,156.0021,7379
2024-04-01 14:16:00,155.9924,156.0168,155.9728,156.0070,9279
2024-04-01 14:17:00,156.0021,156.0413,155.9949,156.0045,16301
2024-04-01 14:18:00,156.0119,156.0707,156.0119,156.0609,7393
2024-04-01 14:19:00,156.0609,156.0805,156.0511,156.0609,8452
2024-04-01 14:20:00,156.0707,156.1098,156.0609,156.0707,24466
2024-04-01 14:21:00,156.0715,156.1000,156.0715,156.0990,6765
2024-04-01 14:22:00,156.1000,156.1490,156.1000,156.1196,20880
2024-04-01 14:23:00,156.1098,156.1147,156.0609,156.0707,6609
2024-04-01 14:24:00,156.0707,156.0726,156.0560,156.0609,8737
2024-04-01 14:25:00,156.0511,156.0883,156.0315,156.0413,13831
2024-04-01 14:26:00,156.0315,156.0805,156.0315,156.0805,11734
2024-04-01 14:27:00,156.0977,156.0977,156.0609,156.0805,9921
2024-04-01 14:28:00,156.0805,156.1000,156.0315,156.0511,9137
2024-04-01 14:29:00,156.0413,156.0903,156.0413,156.0874,7736
2024-04-01 14:30:00,156.0854,156.0903,156.0707,156.0805,5936
2024-04-01 14:31:00,156.0805,156.0805,156.0511,156.0707,11127
2024-04-01 14:32:00,156.0707,156.0707,156.0266,156.0511,7416
2024-04-01 14:33:00,156.0511,156.0609,156.0119,156.0217,5430
2024-04-01 14:34:00,156.0315,156.0315,155.9923,156.0315,15328
2024-04-01 14:35:00,156.0364,156.0515,156.0070,156.0515,8518
2024-04-01 14:36:00,156.0511,156.0707,156.0168,156.0168,8908
2024-04-01 14:37:00,156.0133,156.0609,156.0119,156.0511,6356
2024-04-01 14:38:00,156.0511,156.0903,156.0364,156.0805,10222
2024-04-01 14:39:00,156.0805,156.0952,156.0756,156.0841,13446
2024-04-01 14:40:00,156.0903,156.0952,156.0560,156.0805,11132
2024-04-01 14:41:00,156.0903,156.0952,156.0677,156.0805,8381
2024-04-01 14:42:00,156.0805,156.1000,156.0707,156.0903,11803
2024-04-01 14:43:00,156.0971,156.1490,156.0971,156.1343,6666
2024-04-01 14:44:00,156.1378,156.1490,156.1000,156.1098,12077
2024-04-01 14:45:00,156.1049,156.1245,156.0952,156.1000,5170
2024-04-01 14:46:00,156.1098,156.1392,155.9532,155.9923,79784
2024-04-01 14:47:00,155.9972,156.0707,155.9972,156.0609,7410
2024-04-01 14:48:00,156.0560,156.0707,156.0266,156.0511,14671
2024-04-01 14:49:00,156.0609,156.1294,156.0609,156.1294,13534
2024-04-01 14:50:00,156.1392,156.1784,156.1098,156.1588,20245
2024-04-01 14:51:00,156.1392,156.1490,156.1196,156.1296,6840
2024-04-01 14:52:00,156.1490,156.1588,156.1196,156.1294,8889
2024-04-01 14:53:00,156.1098,156.1392,156.1098,156.1294,5913
2024-04-01 14:54:00,156.1196,156.1686,156.1196,156.1588,11990
2024-04-01 14:55:00,156.1618,156.1800,156.1618,156.1784,3656
2024-04-01 14:56:00,156.1735,156.1979,156.1490,156.1539,12251
2024-04-01 14:57:00,156.1426,156.1588,156.1049,156.1294,6576
2024-04-01 14:58:00,156.1392,156.1539,156.0903,156.0903,7291
2024-04-01 14:59:00,156.0912,156.1343,156.0658,156.1098,11577
2024-04-01 15:00:00,156.1147,156.1686,156.1000,156.1684,10178
2024-04-01 15:01:00,156.1588,156.1686,156.1392,156.1588,10526
2024-04-01 15:02:00,156.1562,156.1562,156.1197,156.1343,8143
2024-04-01 15:03:00,156.1392,156.1784,156.1196,156.1686,9288
2024-04-01 15:04:00,156.1784,156.2371,156.1686,156.2371,6486
2024-04-01 15:05:00,156.2371,156.2566,156.1784,156.1882,10433
2024-04-01 15:06:00,156.1882,156.2175,156.1784,156.1867,9424
2024-04-01 15:07:00,156.1784,156.2077,156.1440,156.1784,9547
2024-04-01 15:08:00,156.1784,156.1980,156.1784,156.1931,5870
2024-04-01 15:09:00,156.1882,156.2077,156.1637,156.1637,12639
2024-04-01 15:10:00,156.1686,156.1980,156.1637,156.1980,9487
2024-04-01 15:11:00,156.1784,156.1882,156.1392,156.1588,11821
2024-04-01 15:12:00,156.1588,156.1686,156.1196,156.1392,19904
2024-04-01 15:13:00,156.1490,156.1490,156.0968,156.1392,10988
2024-04-01 15:14:00,156.1392,156.1588,156.1000,156.1118,18428
2024-04-01 15:15:00,156.1196,156.1588,156.1196,156.1588,9964
2024-04-01 15:16:00,156.1539,156.1588,156.1000,156.1098,10998
2024-04-01 15:17:00,156.1098,156.1196,156.0427,156.0427,8392
2024-04-01 15:18:00,156.0476,156.0609,155.9826,155.9826,10943
2024-04-01 15:19:00,155.9700,156.0217,155.9630,156.0217,16436
2024-04-01 15:20:00,156.0315,156.1882,156.0315,156.1588,10376
2024-04-01 15:21:00,156.1588,156.1588,156.0903,156.0903,8748
2024-04-01 15:22:00,156.0903,156.1098,156.0511,156.0511,11277
2024-04-01 15:23:00,156.0413,156.0639,156.0154,156.0154,10917
2024-04-01 15:24:00,156.0315,156.0707,156.0315,156.0707,6629
2024-04-01 15:25:00,156.0560,156.1294,156.0560,156.1196,10867
2024-04-01 15:26:00,156.1098,156.1294,156.0854,156.0854,7386
2024-04-01 15:27:00,156.0903,156.0903,156.0217,156.0304,9249
2024-04-01 15:28:00,156.0217,156.0364,155.9826,156.0217,11992
2024-04-01 15:29:00,156.0217,156.0462,156.0217,156.0462,14407
2024-04-01 15:30:00,156.0413,156.0805,156.0217,156.0639,17706
2024-04-01 15:31:00,156.0707,156.1490,156.0707,156.1490,11610
2024-04-01 15:32:00,156.1539,156.2077,156.1392,156.2040,14796
2024-04-01 15:33:00,156.1980,156.2273,156.1343,156.1343,10905
2024-04-01 15:34:00,156.1392,156.1537,156.1294,156.1294,10411
2024-04-01 15:35:00,156.1392,156.1833,156.1294,156.1686,16183
2024-04-01 15:36:00,156.1686,156.1735,156.0903,156.1098,17799
2024-04-01 15:37:00,156.1126,156.1392,156.1098,156.1098,8238
2024-04-01 15:38:00,156.1155,156.1362,156.1049,156.1098,12900
2024-04-01 15:39:00,156.1098,156.1196,156.1000,156.1098,9403
2024-04-01 15:40:00,156.1000,156.1245,156.0925,156.1000,15666
2024-04-01 15:41:00,156.0903,156.1147,156.0805,156.1083,10493
2024-04-01 15:42:00,156.1098,156.2175,156.1000,156.2175,21975
2024-04-01 15:43:00,156.2077,156.2165,156.1882,156.1980,17621
2024-04-01 15:44:00,156.1980,156.1980,156.1637,156.1882,16069
2024-04-01 15:45:00,156.1833,156.2527,156.1392,156.1784,23530
2024-04-01 15:46:00,156.1784,156.1882,156.1588,156.1686,22292
2024-04-01 15:47:00,156.1735,156.1767,156.0903,156.0903,18053
2024-04-01 15:48:00,156.0903,156.1588,156.0756,156.1294,21061
2024-04-01 15:49:00,156.1196,156.1196,155.9630,155.9630,30098
2024-04-01 15:50:00,155.9434,155.9532,155.8939,155.9297,27287
2024-04-01 15:51:00,155.9336,155.9826,155.9042,155.9238,36446
2024-04-01 15:52:00,155.9336,155.9434,155.9238,155.9336,21514
2024-04-01 15:53:00,155.9336,155.9630,155.9091,155.9126,27484
2024-04-01 15:54:00,155.9140,155.9923,155.9042,155.9923,37603
2024-04-01 15:55:00,156.0021,156.0609,155.8367,155.8553,57015
2024-04-01 15:56:00,155.8455,155.9336,155.8357,155.8602,65224
2024-04-01 15:57:00,155.8553,155.9042,155.8259,155.8846,51671
2024-04-01 15:58:00,155.8846,155.9042,155.8259,155.8455,75167
2024-04-01 15:59:00,155.8455,155.9434,155.6986,155.7084,251702
2024-04-01 16:00:00,155.7084,155.7084,155.6790,155.6790,349
2024-04-01 16:01:00,155.5811,155.7574,155.5811,155.7574,1597753
2024-04-01 16:02:00,155.7574,156.0609,155.5811,155.7574,38481
2024-04-01 16:03:00,155.7574,155.7574,155.7574,155.7574,1
2024-04-01 16:04:00,155.7574,155.7574,155.7378,155.7378,11134
2024-04-01 16:05:00,155.7574,155.7574,155.5811,155.7574,1863
2024-04-01 16:06:00,155.7378,155.7574,155.7378,155.7574,8
2024-04-01 16:09:00,155.5811,155.7555,155.5811,155.7555,3
2024-04-01 16:10:00,155.7574,155.7574,155.7574,155.7574,780944
2024-04-01 16:11:00,155.7574,155.7574,155.7574,155.7574,607
2024-04-01 16:14:00,155.7574,155.7574,155.7574,155.7574,10
2024-04-01 16:15:00,155.7574,155.7574,155.7280,155.7280,13
2024-04-01 16:16:00,155.6790,155.6790,155.6790,155.6790,10
2024-04-01 16:17:00,155.7280,155.7280,155.7280,155.7280,1
2024-04-01 16:19:00,155.6399,155.6399,155.6399,155.6399,2
2024-04-01 16:20:00,155.7574,155.7574,155.7574,155.7574,8
2024-04-01 16:21:00,155.6888,155.7574,155.6888,155.7574,7
2024-04-01 16:23:00,155.6790,155.6790,155.6790,155.6790,68
2024-04-01 16:26:00,155.5811,155.5811,155.5811,155.5811,4
2024-04-01 16:28:00,155.6790,155.6986,155.6790,155.6986,200
2024-04-01 16:29:00,155.6957,155.6957,155.6957,155.6957,1
2024-04-01 16:30:00,155.6692,155.6692,155.5909,155.5909,53
2024-04-01 16:31:00,155.6976,155.6976,155.6976,155.6976,4
2024-04-01 16:32:00,155.6888,155.6888,155.6888,155.6888,3
2024-04-01 16:34:00,155.6790,155.6790,155.6301,155.6301,5
2024-04-01 16:37:00,155.6888,155.6986,155.6888,155.6888,155
2024-04-01 16:38:00,155.6888,155.6888,155.6888,155.6888,50
2024-04-01 16:39:00,155.6986,155.6986,155.6971,155.6971,105
2024-04-01 16:40:00,155.7574,155.7574,155.6986,155.6986,141
2024-04-01 16:41:00,155.6790,155.7280,155.6790,155.7280,389
2024-04-01 16:42:00,155.7182,155.7182,155.7182,155.7182,1
2024-04-01 16:43:00,155.7574,155.7574,155.7476,155.7476,405
2024-04-01 16:44:00,155.7573,155.7573,155.7573,155.7573,100
2024-04-01 16:45:00,155.7192,156.0609,155.7192,156.0511,1135
2024-04-01 16:46:00,155.7365,155.7365,155.7365,155.7365,1
2024-04-01 16:47:00,155.7378,155.7378,155.7378,155.7378,16
2024-04-01 16:48:00,155.7574,155.7574,155.7574,155.7574,30
2024-04-01 16:50:00,155.7574,155.7574,155.7574,155.7574,79161
2024-04-01 16:51:00,155.7280,155.7280,155.7280,155.7280,1
2024-04-01 16:52:00,156.0609,156.0609,156.0609,156.0609,7
2024-04-01 16:53:00,155.7574,155.7574,155.7574,155.7574,85842
2024-04-01 16:55:00,155.9042,155.9042,155.9042,155.9042,2
2024-04-01 16:59:00,156.0217,156.0511,156.0217,156.0511,80
2024-04-01 17:00:00,156.0609,156.0707,155.9532,155.9532,34
2024-04-01 17:03:00,155.9728,155.9728,155.9728,155.9728,1
2024-04-01 17:04:00,155.9728,155.9728,155.9728,155.9728,26
2024-04-01 17:08:00,155.9728,155.9728,155.9728,155.9728,161
2024-04-01 17:10:00,156.0707,156.0707,156.0707,156.0707,1
2024-04-01 17:11:00,155.9630,155.9630,155.9532,155.9532,41
2024-04-01 17:12:00,155.7280,155.9666,155.7280,155.9666,3
2024-04-01 17:14:00,155.7769,155.9630,155.7769,155.9630,11
2024-04-01 17:19:00,155.9728,155.9728,155.9728,155.9728,1
2024-04-01 17:21:00,155.7867,155.9728,155.7867,155.9728,3
2024-04-01 17:23:00,155.9630,155.9728,155.9630,155.9728,14
2024-04-01 17:28:00,155.9630,155.9630,155.9630,155.9630,5
2024-04-01 17:29:00,155.9666,155.9666,155.9666,155.9666,1
2024-04-01 17:31:00,155.9630,155.9728,155.9630,155.9728,100
2024-04-01 17:35:00,155.7867,155.7867,155.7867,155.7867,1
2024-04-01 17:36:00,155.7280,155.7867,155.7280,155.7280,10
2024-04-01 17:37:00,155.7769,155.7867,155.7769,155.7867,5
2024-04-01 17:39:00,155.9728,155.9728,155.9728,155.9728,10
2024-04-01 17:41:00,155.8651,155.8651,155.8553,155.8553,374
2024-04-01 17:42:00,155.8553,155.8553,155.7280,155.7280,25
2024-04-01 17:43:00,155.7769,155.7769,155.7769,155.7769,50
2024-04-01 17:45:00,155.7280,155.9728,155.7280,155.9728,6
2024-04-01 17:46:00,155.9728,155.9728,155.9728,155.9728,2
2024-04-01 17:47:00,155.9728,155.9728,155.9728,155.9728,100
2024-04-01 17:50:00,155.9728,155.9728,155.9728,155.9728,1
2024-04-01 17:53:00,155.9728,155.9728,155.7965,155.7965,11
2024-04-01 17:54:00,155.9630,155.9630,155.9630,155.9630,1
2024-04-01 17:55:00,155.9728,155.9728,155.9728,155.9728,1500
2024-04-01 18:00:00,155.9728,155.9728,155.9728,155.9728,1
2024-04-01 18:02:00,155.8993,155.8993,155.8651,155.8651,92
2024-04-01 18:05:00,155.8749,155.8749,155.8749,155.8749,12
2024-04-01 18:06:00,155.9238,155.9238,155.9238,155.9238,38
2024-04-01 18:16:00,155.9238,155.9238,155.9238,155.9238,50
2024-04-01 18:19:00,155.9238,155.9238,155.9238,155.9238,76
2024-04-01 18:20:00,155.7965,155.7965,155.7965,155.7965,541
2024-04-01 18:22:00,155.9711,155.9728,155.9711,155.9728,2
2024-04-01 18:23:00,155.9711,155.9711,155.9711,155.9711,2
2024-04-01 18:24:00,155.9728,155.9728,155.9728,155.9728,602
2024-04-01 18:30:00,155.7574,155.7574,155.7574,155.7574,780944
2024-04-01 18:31:00,155.8553,155.8553,155.8553,155.8553,2
2024-04-01 18:34:00,155.8651,155.8651,155.7965,155.7965,70
2024-04-01 18:36:00,155.8749,155.8749,155.8749,155.8749,20
2024-04-01 18:43:00,156.0707,156.0707,156.0707,156.0707,65
2024-04-01 18:48:00,156.0413,156.0511,156.0413,156.0511,15
2024-04-01 18:50:00,156.0413,156.0413,156.0413,156.0413,4
2024-04-01 18:53:00,155.8034,155.8034,155.8034,155.8034,1
2024-04-01 18:54:00,155.8749,155.8749,155.8749,155.8749,1
2024-04-01 18:55:00,155.8749,155.8749,155.8553,155.8553,4
2024-04-01 18:56:00,155.8651,155.8651,155.8553,155.8553,2
2024-04-01 18:57:00,155.8553,155.8553,155.8553,155.8553,1
2024-04-01 18:59:00,155.8357,155.8357,155.8357,155.8357,1
2024-04-01 19:00:00,155.7574,155.8553,155.7574,155.7965,780959
2024-04-01 19:06:00,155.9532,155.9532,155.9434,155.9434,207
2024-04-01 19:17:00,155.7965,155.7965,155.7965,155.7965,15
2024-04-01 19:19:00,155.9416,155.9416,155.9416,155.9416,5
2024-04-01 19:26:00,155.9426,155.9434,155.9426,155.9434,5
2024-04-01 19:33:00,155.9434,155.9434,155.9434,155.9434,6
2024-04-01 19:34:00,155.9336,155.9336,155.9336,155.9336,25
2024-04-01 19:38:00,155.9425,155.9425,155.9425,155.9425,4
2024-04-01 19:47:00,155.9434,155.9434,155.9434,155.9434,10
2024-04-01 19:48:00,155.8846,155.8846,155.7965,155.7965,151
2024-04-01 19:50:00,155.7965,155.7965,155.7965,155.7965,150
2024-04-01 19:51:00,155.7965,155.7965,155.7965,155.7965,1
2024-04-01 19:52:00,155.8749,155.8749,155.7965,155.7965,100
2024-04-01 19:53:00,155.9042,155.9042,155.9042,155.9042,25
2024-04-01 19:57:00,155.8651,155.8651,155.8651,155.8651,5
2024-04-02 04:00:00,156.7169,156.7169,156.0217,156.0217,31
2024-04-02 04:03:00,156.2175,156.2175,156.2175,156.2175,1
2024-04-02 04:04:00,156.5309,156.5309,156.5309,156.5309,100
2024-04-02 04:05:00,156.5309,156.5309,156.5309,156.5309,5
2024-04-02 04:06:00,156.5406,156.5406,156.5406,156.5406,1
2024-04-02 04:07:00,156.5309,156.5309,156.5309,156.5309,1
2024-04-02 04:10:00,156.5798,156.6581,156.5798,156.6581,102
2024-04-02 04:13:00,156.6484,156.6581,156.6484,156.6581,40
2024-04-02 04:21:00,156.6484,156.6484,156.6484,156.6484,10
2024-04-02 04:26:00,156.6581,156.6581,156.6581,156.6581,2
2024-04-02 04:27:00,156.6581,156.6581,156.6581,156.6581,20
2024-04-02 04:31:00,156.6581,156.6581,156.6484,156.6484,83
2024-04-02 04:35:00,156.6581,156.6581,156.6581,156.6581,50
2024-04-02 04:36:00,156.5406,156.6484,156.4819,156.4819,136
2024-04-02 04:44:00,156.6484,156.6484,156.6484,156.6484,10
2024-04-02 04:46:00,156.6581,156.6581,156.6581,156.6581,4
2024-04-02 04:48:00,156.4917,156.4917,156.4917,156.4917,2
2024-04-02 04:56:00,156.5113,156.5113,156.5113,156.5113,6
2024-04-02 04:58:00,156.6190,156.6190,156.6190,156.6190,15
2024-04-02 05:00:00,156.6386,156.6386,156.6386,156.6386,2
2024-04-02 05:04:00,156.6092,156.6386,156.6092,156.6386,8
2024-04-02 05:05:00,156.6386,156.6581,156.6386,156.6581,11
2024-04-02 05:09:00,156.6386,156.6386,156.6386,156.6386,21
2024-04-02 05:11:00,156.6288,156.6288,156.6288,156.6288,10
2024-04-02 05:13:00,156.5015,156.5015,156.4721,156.5015,56
2024-04-02 05:18:00,156.6288,156.6288,156.6288,156.6288,50
2024-04-02 05:20:00,156.6288,156.6288,156.6288,156.6288,3
2024-04-02 05:21:00,156.6288,156.6288,156.6288,156.6288,3
2024-04-02 05:24:00,156.5309,156.6092,156.5309,156.6092,50
2024-04-02 05:25:00,156.5015,156.5015,156.5015,156.5015,10
2024-04-02 05:30:00,156.6092,156.6581,156.6092,156.6581,400
2024-04-02 05:31:00,156.6581,156.6581,156.6484,156.6581,558
2024-04-02 05:33:00,156.6581,156.6581,156.6581,156.6581,20
2024-04-02 05:34:00,156.6581,156.7071,156.6092,156.6875,303
2024-04-02 05:35:00,156.6581,156.6581,156.6581,156.6581,2
2024-04-02 05:40:00,156.8050,156.8050,156.8050,156.8050,1
2024-04-02 05:42:00,156.7561,156.7561,156.7561,156.7561,2
2024-04-02 05:43:00,156.7561,156.7561,156.7561,156.7561,49
2024-04-02 05:44:00,156.8442,156.8540,156.8442,156.8540,55
2024-04-02 05:46:00,156.8442,156.8442,156.8442,156.8442,51
2024-04-02 05:49:00,156.8540,156.8540,156.8540,156.8540,6
2024-04-02 05:50:00,156.8540,156.8540,156.8540,156.8540,1
2024-04-02 05:51:00,156.8540,156.8540,156.8540,156.8540,2
2024-04-02 05:54:00,156.8540,156.8735,156.8246,156.8246,403
2024-04-02 05:56:00,156.8735,156.8735,156.8735,156.8735,100
2024-04-02 05:58:00,156.8735,156.8833,156.8246,156.8735,123
2024-04-02 06:02:00,156.9812,156.9812,156.9421,156.9812,4
2024-04-02 06:04:00,156.9323,156.9323,156.9323,156.9323,5
2024-04-02 06:05:00,156.9323,156.9323,156.9323,156.9323,1
2024-04-02 06:09:00,156.9519,156.9519,156.8638,156.8735,111
2024-04-02 06:10:00,156.9910,156.9910,156.9910,156.9910,2
2024-04-02 06:15:00,157.0498,157.0498,156.9812,156.9812,34
2024-04-02 06:16:00,156.9519,156.9519,156.9127,156.9127,26
2024-04-02 06:18:00,156.9812,156.9812,156.9812,156.9812,28
2024-04-02 06:19:00,156.9812,156.9910,156.9812,156.9910,9
2024-04-02 06:21:00,156.9812,156.9812,156.9812,156.9812,3
2024-04-02 06:23:00,156.9910,156.9910,156.9910,156.9910,4
2024-04-02 06:24:00,156.9812,157.0987,156.9812,157.0987,48
2024-04-02 06:25:00,157.1379,157.1379,157.1379,157.1379,10
2024-04-02 06:26:00,157.0987,157.0987,157.0987,157.0987,30
2024-04-02 06:28:00,157.0987,157.0987,157.0987,157.0987,18
2024-04-02 06:31:00,157.0987,157.1085,157.0987,157.1085,7
2024-04-02 06:32:00,157.0987,157.0987,157.0204,157.0204,26
2024-04-02 06:33:00,156.9812,156.9812,156.8344,156.8344,100
2024-04-02 06:34:00,156.9812,156.9812,156.9617,156.9617,12
2024-04-02 06:37:00,156.9029,156.9029,156.9029,156.9029,2
2024-04-02 06:41:00,157.0890,157.0890,157.0890,157.0890,1
2024-04-02 06:44:00,157.0987,157.1085,157.0987,157.0987,33
2024-04-02 06:46:00,156.9519,156.9519,156.9519,156.9519,9
2024-04-02 06:48:00,156.9617,156.9617,156.9519,156.9519,110
2024-04-02 06:49:00,157.0890,157.1379,156.9421,156.9421,54
2024-04-02 06:50:00,156.9617,156.9617,156.9225,156.9225,96
2024-04-02 06:52:00,157.0890,157.0890,157.0890,157.0890,5
2024-04-02 07:00:00,156.9225,157.1379,156.6581,156.9421,2943
2024-04-02 07:01:00,156.7658,156.7658,156.7658,156.7658,1
2024-04-02 07:02:00,156.6581,156.9421,156.6581,156.9421,192
2024-04-02 07:07:00,156.8833,156.8833,156.6777,156.6777,52
2024-04-02 07:09:00,156.8246,156.8246,156.8246,156.8246,4
2024-04-02 07:10:00,156.8246,156.8735,156.8246,156.8735,48
2024-04-02 07:11:00,156.6875,156.8148,156.6875,156.8148,22
2024-04-02 07:12:00,156.6973,156.6973,156.6973,156.6973,2
2024-04-02 07:13:00,156.8246,156.8540,156.8148,156.8148,40
2024-04-02 07:14:00,156.7854,156.8050,156.7561,156.8050,86
2024-04-02 07:15:00,156.7561,156.7561,156.6777,156.6875,26
2024-04-02 07:17:00,156.7561,156.7561,156.7267,156.7365,21
2024-04-02 07:18:00,156.6973,156.8148,156.6973,156.8148,27
2024-04-02 07:19:00,156.6973,156.8148,156.6973,156.8148,2
2024-04-02 07:22:00,156.7952,156.7952,156.7561,156.7561,25
2024-04-02 07:26:00,156.7952,156.7952,156.7561,156.7561,26
2024-04-02 07:27:00,156.7658,156.7658,156.7658,156.7658,3
2024-04-02 07:29:00,156.8148,156.8148,156.7756,156.7756,4
2024-04-02 07:30:00,156.7756,156.7854,156.7756,156.7854,150
