,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA
2024-04-01 10:29:00,171.8400,171.9200,171.6600,171.7280,220613
2024-04-01 10:30:00,171.7400,171.7400,171.4402,171.4402,359235
2024-04-01 10:31:00,171.4600,171.5699,171.4000,171.4100,358674
2024-04-01 10:32:00,171.4100,171.6400,171.2500,171.4499,407940
2024-04-01 10:33:00,171.4300,171.4399,171.1100,171.2509,373814
2024-04-01 10:34:00,171.2600,171.3200,171.0161,171.0690,489621
2024-04-01 10:35:00,171.0500,171.0500,170.5100,170.5123,723626
2024-04-01 10:36:00,170.5200,170.9047,170.4000,170.6524,442606
2024-04-01 10:37:00,170.6595,170.6988,170.3100,170.3700,494027
2024-04-01 10:38:00,170.3643,170.7000,170.2100,170.6300,487742
2024-04-01 10:39:00,170.6500,170.6500,170.3301,170.5759,268006
2024-04-01 10:40:00,170.5790,170.9700,170.5700,170.8999,379837
2024-04-01 10:41:00,170.9100,170.9320,170.3300,170.3500,357516
2024-04-01 10:42:00,170.3500,170.9400,170.3300,170.8800,273561
2024-04-01 10:43:00,170.8900,171.0180,170.8000,170.8700,378861
2024-04-01 10:44:00,170.8900,171.0800,170.8000,171.0080,322430
2024-04-01 10:45:00,170.9919,171.0000,170.7300,170.8100,307929
2024-04-01 10:46:00,170.8200,170.9100,170.6000,170.6018,343000
2024-04-01 10:47:00,170.6199,171.1200,170.6199,170.8850,331155
2024-04-01 10:48:00,170.8701,170.8850,170.6200,170.7305,210659
2024-04-01 10:49:00,170.7399,171.0200,170.7001,170.9400,268545
2024-04-01 10:50:00,170.9481,171.0100,170.4400,170.4700,304584
2024-04-01 10:51:00,170.4899,170.6300,170.2900,170.2950,377287
2024-04-01 10:52:00,170.2950,170.5000,170.2100,170.4800,346205
2024-04-01 10:53:00,170.4600,170.8750,170.4600,170.8199,271420
2024-04-01 10:54:00,170.8200,170.9199,170.7000,170.8400,204503
2024-04-01 10:55:00,170.8500,171.0400,170.7315,170.8600,222810
2024-04-01 10:56:00,170.8601,170.9200,170.6500,170.7400,151777
2024-04-01 10:57:00,170.7453,170.9900,170.6900,170.9550,133923
2024-04-01 10:58:00,170.9400,171.1300,170.8000,171.0550,362564
2024-04-01 10:59:00,171.0500,171.1400,171.0101,171.1397,186173
2024-04-01 11:00:00,171.1200,171.2000,170.9900,171.0930,245256
2024-04-01 11:01:00,171.0900,171.3900,170.9400,171.3900,395316
2024-04-01 11:02:00,171.3897,171.4900,171.3100,171.4192,256726
2024-04-01 11:03:00,171.4150,171.4500,171.2900,171.4100,159406
2024-04-01 11:04:00,171.4069,171.5800,171.3500,171.4500,246380
2024-04-01 11:05:00,171.4600,171.4699,171.2600,171.2700,158844
2024-04-01 11:06:00,171.2800,171.4400,171.2500,171.3700,154726
2024-04-01 11:07:00,171.3800,171.6000,171.3100,171.4999,162273
2024-04-01 11:08:00,171.4946,171.4946,171.1900,171.3650,223480
2024-04-01 11:09:00,171.3600,171.4100,171.2806,171.2964,112935
2024-04-01 11:10:00,171.2900,171.4800,171.1200,171.3756,271254
2024-04-01 11:11:00,171.4000,171.7000,171.3700,171.5270,253852
2024-04-01 11:12:00,171.5109,171.5556,171.4100,171.5400,118416
2024-04-01 11:13:00,171.5384,171.6100,171.4100,171.5160,136454
2024-04-01 11:14:00,171.5150,171.5200,171.3800,171.4494,112006
2024-04-01 11:15:00,171.4200,171.4250,171.2306,171.2306,127359
2024-04-01 11:16:00,171.2400,171.2600,170.9800,171.1620,240139
2024-04-01 11:17:00,171.1600,171.3794,171.1500,171.3500,155837
2024-04-01 11:18:00,171.3700,171.5600,171.3000,171.3800,155625
2024-04-01 11:19:00,171.3750,171.6700,171.3600,171.6600,204622
2024-04-01 11:20:00,171.6686,171.6686,171.4300,171.6100,167718
2024-04-01 11:21:00,171.5970,171.7900,171.5900,171.6950,210612
2024-04-01 11:22:00,171.6800,172.0300,171.6800,171.9880,317338
2024-04-01 11:23:00,171.9801,172.0600,171.8700,171.9204,253299
2024-04-01 11:24:00,171.9300,171.9300,171.7221,171.7707,152099
2024-04-01 11:25:00,171.7850,171.9000,171.7600,171.8600,125075
2024-04-01 11:26:00,171.8699,171.9783,171.6900,171.9499,121551
2024-04-01 11:27:00,171.9473,172.1599,171.9228,172.0700,153089
2024-04-01 11:28:00,172.1000,172.1900,172.0300,172.0800,140099
2024-04-01 11:29:00,172.0701,172.1496,172.0200,172.1050,106443
2024-04-01 11:30:00,172.0900,172.1000,171.8500,171.9400,151126
2024-04-01 11:31:00,171.9600,172.1000,171.9100,172.0599,136442
2024-04-01 11:32:00,172.0700,172.1000,171.8100,171.8300,227463
2024-04-01 11:33:00,171.8250,171.9500,171.7210,171.8540,164943
2024-04-01 11:34:00,171.8600,171.9500,171.8000,171.8597,73995
2024-04-01 11:35:00,171.8450,171.9199,171.7000,171.7100,130193
2024-04-01 11:36:00,171.7220,171.8300,171.5400,171.5700,249975
2024-04-01 11:37:00,171.5601,171.7976,171.5500,171.6800,164401
2024-04-01 11:38:00,171.6900,171.8600,171.6900,171.8368,164484
2024-04-01 11:39:00,171.8300,171.8500,171.7600,171.8100,113752
2024-04-01 11:40:00,171.8200,172.1800,171.8091,172.1599,239064
2024-04-01 11:41:00,172.1600,172.2000,171.9800,172.0500,187791
2024-04-01 11:42:00,172.0505,172.0700,171.6100,171.6100,203401
2024-04-01 11:43:00,171.6037,171.8700,171.5400,171.7650,187464
2024-04-01 11:44:00,171.7511,171.8000,171.6600,171.7400,108978
2024-04-01 11:45:00,171.7199,171.7699,171.1800,171.2800,275503
2024-04-01 11:46:00,171.2585,171.4000,171.0700,171.1394,218835
2024-04-01 11:47:00,171.1300,171.2099,171.0900,171.1250,138710
2024-04-01 11:48:00,171.1136,171.2800,171.0900,171.2050,123515
2024-04-01 11:49:00,171.1901,171.3500,171.1650,171.3300,121355
2024-04-01 11:50:00,171.3300,171.3400,171.0800,171.1550,150988
2024-04-01 11:51:00,171.1401,171.1750,170.8900,170.9900,254041
2024-04-01 11:52:00,170.9600,171.1699,170.9200,171.0263,158269
2024-04-01 11:53:00,171.0200,171.2000,171.0200,171.1150,85203
2024-04-01 11:54:00,171.1000,171.2000,171.0800,171.1600,62267
2024-04-01 11:55:00,171.1650,171.2840,171.0800,171.0999,105503
2024-04-01 11:56:00,171.0800,171.2050,171.0800,171.1020,75737
2024-04-01 11:57:00,171.1001,171.2400,171.0601,171.0701,96496
2024-04-01 11:58:00,171.0750,171.1400,171.0201,171.1300,103719
2024-04-01 11:59:00,171.1400,171.3199,171.1300,171.1800,173137
2024-04-01 12:00:00,171.1900,171.2100,171.0700,171.0800,90371
2024-04-01 12:01:00,171.0717,171.2800,171.0700,171.1600,110350
2024-04-01 12:02:00,171.1600,171.5100,171.1300,171.4200,208664
2024-04-01 12:03:00,171.4200,171.5100,171.3600,171.3650,99618
2024-04-01 12:04:00,171.3500,171.3599,171.2200,171.2800,106788
2024-04-01 12:05:00,171.2700,171.4700,171.2700,171.4450,98564
2024-04-01 12:06:00,171.4400,171.4782,171.3500,171.3500,83750
2024-04-01 12:07:00,171.3432,171.5000,171.3400,171.4800,56413
2024-04-01 12:08:00,171.4812,171.9300,171.4812,171.8900,226566
2024-04-01 12:09:00,171.8901,171.9700,171.7700,171.8285,146063
2024-04-01 12:10:00,171.8316,171.9300,171.7400,171.8000,107880
2024-04-01 12:11:00,171.8400,171.9100,171.8162,171.8800,72667
2024-04-01 12:12:00,171.8720,172.0000,171.8720,171.9302,155973
2024-04-01 12:13:00,171.9450,171.9800,171.8500,171.9250,102717
2024-04-01 12:14:00,171.9380,172.0550,171.8900,171.9400,94915
2024-04-01 12:15:00,171.9400,171.9600,171.8300,171.9500,100855
2024-04-01 12:16:00,171.9350,172.1900,171.8900,172.0746,150434
2024-04-01 12:17:00,172.0700,172.1800,171.9850,172.1698,118935
2024-04-01 12:18:00,172.1620,172.2400,172.0250,172.0450,160029
2024-04-01 12:19:00,172.0150,172.2891,172.0100,172.2600,119659
2024-04-01 12:20:00,172.2800,172.3400,172.2021,172.2800,137599
2024-04-01 12:21:00,172.2900,172.3700,172.2400,172.3216,91025
2024-04-01 12:22:00,172.3100,172.3400,172.2101,172.3200,85217
2024-04-01 12:23:00,172.3300,172.3300,172.2300,172.3099,106522
2024-04-01 12:24:00,172.3100,172.3400,172.2401,172.3000,90087
2024-04-01 12:25:00,172.2950,172.4300,172.0700,172.1150,197990
2024-04-01 12:26:00,172.1390,172.2600,172.0910,172.1900,105431
2024-04-01 12:27:00,172.1900,172.3050,172.1800,172.2600,83817
2024-04-01 12:28:00,172.2735,172.3888,172.2600,172.2800,75424
2024-04-01 12:29:00,172.2697,172.3300,172.2300,172.2800,63866
2024-04-01 12:30:00,172.2882,172.3850,172.2410,172.3349,117816
2024-04-01 12:31:00,172.3320,172.4300,172.2700,172.3120,96559
2024-04-01 12:32:00,172.3037,172.3200,172.1000,172.1999,154594
2024-04-01 12:33:00,172.2000,172.3700,172.1901,172.1918,90584
2024-04-01 12:34:00,172.2019,172.3557,172.1500,172.3300,68690
2024-04-01 12:35:00,172.3460,172.4000,172.2601,172.2985,115979
2024-04-01 12:36:00,172.3000,172.4400,172.2900,172.3500,66842
2024-04-01 12:37:00,172.3300,172.4800,172.2300,172.3200,117158
2024-04-01 12:38:00,172.3400,172.4500,172.2400,172.4100,131428
2024-04-01 12:39:00,172.4150,172.5200,172.4017,172.4967,126639
2024-04-01 12:40:00,172.5100,172.5100,172.3800,172.4399,96388
2024-04-01 12:41:00,172.4214,172.5400,172.4141,172.4623,81726
2024-04-01 12:42:00,172.4608,172.5400,172.2602,172.2989,103880
2024-04-01 12:43:00,172.2880,172.4400,172.2800,172.3200,101324
2024-04-01 12:44:00,172.3300,172.4000,172.3000,172.3150,73835
2024-04-01 12:45:00,172.3200,172.6300,172.3200,172.6150,165381
2024-04-01 12:46:00,172.6134,172.6400,172.5000,172.5616,106371
2024-04-01 12:47:00,172.5600,172.5800,172.5100,172.5500,58364
2024-04-01 12:48:00,172.5569,172.5900,172.4700,172.4700,93858
2024-04-01 12:49:00,172.4900,172.6141,172.4501,172.6141,73419
2024-04-01 12:50:00,172.6000,172.9300,172.6000,172.8800,225955
2024-04-01 12:51:00,172.8822,173.0400,172.8542,172.9300,202412
2024-04-01 12:52:00,172.9300,172.9899,172.7237,172.7266,138891
2024-04-01 12:53:00,172.7400,172.7800,172.6500,172.7700,118973
2024-04-01 12:54:00,172.7650,172.9300,172.6800,172.9100,113250
2024-04-01 12:55:00,172.9150,172.9800,172.8500,172.9720,114213
2024-04-01 12:56:00,172.9844,173.0483,172.8400,172.8800,136845
2024-04-01 12:57:00,172.8700,173.0200,172.8000,173.0087,116032
2024-04-01 12:58:00,173.0120,173.2300,173.0080,173.1985,192270
2024-04-01 12:59:00,173.1900,173.2771,173.0100,173.0200,153855
2024-04-01 13:00:00,173.0301,173.0499,172.7000,172.7800,186410
2024-04-01 13:01:00,172.7844,172.7949,172.4201,172.4850,239702
2024-04-01 13:02:00,172.5000,172.6500,172.4300,172.5200,148413
2024-04-01 13:03:00,172.5250,172.6000,172.4400,172.5528,86132
2024-04-01 13:04:00,172.5700,172.6400,172.5000,172.5264,77160
2024-04-01 13:05:00,172.5260,172.6599,172.5150,172.5800,56288
2024-04-01 13:06:00,172.5865,172.5900,172.5000,172.5501,64514
2024-04-01 13:07:00,172.5650,172.6900,172.4701,172.5450,120195
2024-04-01 13:08:00,172.5400,172.6000,172.4900,172.5280,56195
2024-04-01 13:09:00,172.5280,172.5700,172.4001,172.4400,86827
2024-04-01 13:10:00,172.4399,172.4900,172.2738,172.3700,122338
2024-04-01 13:11:00,172.3799,172.4899,172.3000,172.4717,75560
2024-04-01 13:12:00,172.4799,172.6900,172.3200,172.3200,156743
2024-04-01 13:13:00,172.3400,172.4300,172.2600,172.3339,116112
2024-04-01 13:14:00,172.3311,172.3800,172.2600,172.2900,69461
2024-04-01 13:15:00,172.2935,172.5180,172.2200,172.4299,124721
2024-04-01 13:16:00,172.4250,172.5000,172.3850,172.4500,73616
2024-04-01 13:17:00,172.4650,172.5100,172.4200,172.4575,67061
2024-04-01 13:18:00,172.4550,172.4700,172.2533,172.2700,203626
2024-04-01 13:19:00,172.2558,172.2984,172.0800,172.1400,145087
2024-04-01 13:20:00,172.1427,172.1750,171.9500,172.0200,173192
2024-04-01 13:21:00,172.0247,172.0900,171.8800,171.9350,190973
2024-04-01 13:22:00,171.9392,172.0162,171.8700,171.8714,105919
2024-04-01 13:23:00,171.8700,171.9777,171.8500,171.8500,85483
2024-04-01 13:24:00,171.8500,171.9500,171.7400,171.7500,135777
2024-04-01 13:25:00,171.7600,171.8800,171.7500,171.8500,117478
2024-04-01 13:26:00,171.8505,171.9599,171.8100,171.8100,93501
2024-04-01 13:27:00,171.8300,171.9900,171.8100,171.9522,73268
2024-04-01 13:28:00,171.9600,171.9970,171.8800,171.8900,73348
2024-04-01 13:29:00,171.8900,171.9200,171.7500,171.8900,141441
2024-04-01 13:30:00,171.8600,171.9220,171.8400,171.8750,55734
2024-04-01 13:31:00,171.8750,171.9300,171.7800,171.8250,81787
2024-04-01 13:32:00,171.8300,172.0700,171.7500,172.0099,128052
2024-04-01 13:33:00,171.9950,172.1499,171.9800,172.0730,94556
2024-04-01 13:34:00,172.0500,172.1400,172.0200,172.0600,67926
2024-04-01 13:35:00,172.0800,172.1791,172.0306,172.0737,63532
2024-04-01 13:36:00,172.0700,172.1099,171.8800,171.9200,75296
2024-04-01 13:37:00,171.9150,172.1600,171.8600,172.1500,86901
2024-04-01 13:38:00,172.1500,172.2400,172.1200,172.1600,91035
2024-04-01 13:39:00,172.1413,172.1800,171.9800,171.9961,82211
2024-04-01 13:40:00,172.0100,172.1100,171.9500,172.0750,76608
2024-04-01 13:41:00,172.0799,172.1600,172.0200,172.1097,72424
2024-04-01 13:42:00,172.1050,172.1800,172.0501,172.1501,64472
2024-04-01 13:43:00,172.1549,172.1700,172.0004,172.1100,54674
2024-04-01 13:44:00,172.1100,172.1500,172.0800,172.1099,48897
2024-04-01 13:45:00,172.1016,172.2000,172.0900,172.1550,53130
2024-04-01 13:46:00,172.1539,172.3600,172.0601,172.3250,134170
2024-04-01 13:47:00,172.3300,172.3499,172.1801,172.1840,105407
2024-04-01 13:48:00,172.1800,172.2799,172.1800,172.2637,44423
2024-04-01 13:49:00,172.2700,172.4550,172.2638,172.3798,117420
2024-04-01 13:50:00,172.3900,172.5114,172.3900,172.4900,82139
2024-04-01 13:51:00,172.4900,172.5100,172.3300,172.3692,156328
2024-04-01 13:52:00,172.3600,172.4900,172.3600,172.4200,106565
2024-04-01 13:53:00,172.4170,172.5299,172.4100,172.4600,96082
2024-04-01 13:54:00,172.4500,172.5100,172.4000,172.4200,96108
2024-04-01 13:55:00,172.4100,172.6000,172.4100,172.5550,103027
2024-04-01 13:56:00,172.5600,172.6300,172.5300,172.5850,82222
2024-04-01 13:57:00,172.5900,172.6399,172.5500,172.5898,60554
2024-04-01 13:58:00,172.5750,172.7200,172.5600,172.6200,106818
2024-04-01 13:59:00,172.6018,172.6200,172.5539,172.6150,60902
2024-04-01 14:00:00,172.6000,172.6589,172.5300,172.5400,80501
2024-04-01 14:01:00,172.5500,172.6800,172.4700,172.6500,114813
2024-04-01 14:02:00,172.6500,172.7496,172.5900,172.5907,115194
2024-04-01 14:03:00,172.5950,172.6769,172.5000,172.5258,95780
2024-04-01 14:04:00,172.5358,172.6700,172.4300,172.6700,127241
2024-04-01 14:05:00,172.6500,172.7000,172.6000,172.6300,69931
2024-04-01 14:06:00,172.6200,172.6600,172.4300,172.5002,115851
2024-04-01 14:07:00,172.5000,172.6900,172.4900,172.6020,89168
2024-04-01 14:08:00,172.6100,172.6700,172.5800,172.5999,78275
2024-04-01 14:09:00,172.5900,172.5900,172.3800,172.4200,104756
2024-04-01 14:10:00,172.4250,172.4300,172.2600,172.2950,123698
2024-04-01 14:11:00,172.2950,172.3700,172.2500,172.3000,90083
2024-04-01 14:12:00,172.2960,172.3400,172.1700,172.1900,81667
2024-04-01 14:13:00,172.1750,172.2490,172.1100,172.2000,86840
2024-04-01 14:14:00,172.2000,172.2700,172.1825,172.2050,63717
2024-04-01 14:15:00,172.2050,172.2850,172.2000,172.2300,61160
2024-04-01 14:16:00,172.2400,172.3600,172.2400,172.3250,97211
2024-04-01 14:17:00,172.3300,172.4299,172.3000,172.3902,98338
2024-04-01 14:18:00,172.3850,172.4900,172.3100,172.4500,71023
2024-04-01 14:19:00,172.4700,172.7599,172.4201,172.6200,142158
2024-04-01 14:20:00,172.6100,172.8300,172.6000,172.7100,150182
2024-04-01 14:21:00,172.7050,172.7700,172.5200,172.6280,153717
2024-04-01 14:22:00,172.6207,172.9500,172.6207,172.9287,219946
2024-04-01 14:23:00,172.9220,172.9500,172.8400,172.8601,112531
2024-04-01 14:24:00,172.8700,172.9500,172.8602,172.9100,68911
2024-04-01 14:25:00,172.9200,173.0700,172.9101,173.0400,129653
2024-04-01 14:26:00,173.0400,173.0900,172.9800,172.9800,103766
2024-04-01 14:27:00,173.0000,173.1050,172.9700,173.0120,102340
2024-04-01 14:28:00,173.0000,173.0000,172.8800,172.9100,118410
2024-04-01 14:29:00,172.9092,173.0000,172.9000,172.9400,89041
2024-04-01 14:30:00,172.9300,172.9900,172.8660,172.9300,100155
2024-04-01 14:31:00,172.9400,172.9711,172.8300,172.9300,86721
2024-04-01 14:32:00,172.9350,172.9399,172.7500,172.7600,105085
2024-04-01 14:33:00,172.7700,172.7800,172.6400,172.6600,129172
2024-04-01 14:34:00,172.6600,172.9500,172.6000,172.9300,133585
2024-04-01 14:35:00,172.9300,172.9300,172.7700,172.8900,83073
2024-04-01 14:36:00,172.8991,172.9486,172.8600,172.8900,78453
2024-04-01 14:37:00,172.9000,173.1000,172.9000,173.0799,147942
2024-04-01 14:38:00,173.0600,173.1800,173.0502,173.1499,109400
2024-04-01 14:39:00,173.1400,173.1736,172.9975,173.0600,146221
2024-04-01 14:40:00,173.0600,173.0978,172.9200,173.0100,100466
2024-04-01 14:41:00,173.0020,173.0300,172.9200,172.9200,105081
2024-04-01 14:42:00,172.9300,172.9800,172.8900,172.9300,95121
2024-04-01 14:43:00,172.9209,172.9700,172.8900,172.9200,60359
2024-04-01 14:44:00,172.9015,172.9700,172.5901,172.9520,212669
2024-04-01 14:45:00,172.9400,173.0499,172.8000,172.9097,149355
2024-04-01 14:46:00,172.9100,173.0100,172.8700,172.8902,84106
2024-04-01 14:47:00,172.9084,173.0199,172.8900,172.9800,56129
2024-04-01 14:48:00,172.9800,173.0500,172.8900,172.9001,155124
2024-04-01 14:49:00,172.9000,172.9500,172.8006,172.8300,87943
2024-04-01 14:50:00,172.8468,172.9263,172.7500,172.9100,72447
2024-04-01 14:51:00,172.9001,172.9100,172.7400,172.8850,64688
2024-04-01 14:52:00,172.8850,172.9000,172.8400,172.8800,62856
2024-04-01 14:53:00,172.8600,172.9300,172.1600,172.8600,65335
2024-04-01 14:54:00,172.8513,172.8900,172.7400,172.8300,100106
2024-04-01 14:55:00,172.8500,172.9100,172.8300,172.8701,52818
2024-04-01 14:56:00,172.8882,172.9199,172.7100,172.7800,75070
2024-04-01 14:57:00,172.7700,172.8950,171.3600,172.8801,49877
2024-04-01 14:58:00,172.8900,173.0400,172.8600,172.9900,125195
2024-04-01 14:59:00,172.9900,173.0200,172.9110,172.9613,69275
2024-04-01 15:00:00,172.9613,173.1699,172.8410,172.8700,165279
2024-04-01 15:01:00,172.8700,173.0200,172.8500,172.9700,73725
2024-04-01 15:02:00,172.9800,173.1000,172.9800,173.0699,137618
2024-04-01 15:03:00,173.0600,173.3100,173.0503,173.2900,198285
2024-04-01 15:04:00,173.2900,173.3580,173.2100,173.3223,131514
2024-04-01 15:05:00,173.3308,173.5900,173.3308,173.5500,273089
2024-04-01 15:06:00,173.5500,173.6800,173.5200,173.6400,170821
2024-04-01 15:07:00,173.6308,173.7289,173.6100,173.6600,141728
2024-04-01 15:08:00,173.6680,173.8111,173.6100,173.7700,142983
2024-04-01 15:09:00,173.7700,173.8800,173.7600,173.7800,246933
2024-04-01 15:10:00,173.7750,173.8200,173.7000,173.7400,152585
2024-04-01 15:11:00,173.7300,173.8100,173.6100,173.7199,140390
2024-04-01 15:12:00,173.7199,173.8800,173.6957,173.8200,167882
2024-04-01 15:13:00,173.8109,173.8800,173.6900,173.6900,132021
2024-04-01 15:14:00,173.7100,173.7800,173.5201,173.6900,151205
2024-04-01 15:15:00,173.7000,173.9000,173.5900,173.8900,178888
2024-04-01 15:16:00,173.8991,173.9800,173.8250,173.9323,184275
2024-04-01 15:17:00,173.9400,173.9900,173.8700,173.8850,147318
2024-04-01 15:18:00,173.8716,173.9100,173.7839,173.8335,116280
2024-04-01 15:19:00,173.8400,173.9700,173.8400,173.9600,86305
2024-04-01 15:20:00,173.9699,174.0300,173.7801,173.8600,196380
2024-04-01 15:21:00,173.8720,173.9000,173.7811,173.8100,69641
2024-04-01 15:22:00,173.8100,173.8588,173.6700,173.7400,149038
2024-04-01 15:23:00,173.7400,173.7998,173.6000,173.6100,128247
2024-04-01 15:24:00,173.6100,173.8200,173.4301,173.8000,194226
2024-04-01 15:25:00,173.7946,173.8500,173.7300,173.8300,114122
2024-04-01 15:26:00,173.8350,174.0868,173.7500,173.9417,212605
2024-04-01 15:27:00,173.9600,174.0564,173.8500,173.9150,118050
2024-04-01 15:28:00,173.8900,174.0000,173.8201,173.9001,106510
2024-04-01 15:29:00,173.9300,173.9800,173.9000,173.9550,71519
2024-04-01 15:30:00,173.9600,173.9800,173.7100,173.7820,132892
2024-04-01 15:31:00,173.7801,173.8399,173.7349,173.8115,62424
2024-04-01 15:32:00,173.8100,173.8520,173.7700,173.8220,99608
2024-04-01 15:33:00,173.8200,173.8800,173.6534,173.7200,104178
2024-04-01 15:34:00,173.7299,173.8300,173.6501,173.7086,100008
2024-04-01 15:35:00,173.6900,173.8000,173.5400,173.5528,134821
2024-04-01 15:36:00,173.5620,173.5820,173.4000,173.4720,181784
2024-04-01 15:37:00,173.4800,173.6051,173.4000,173.5400,124006
2024-04-01 15:38:00,173.5500,173.5593,173.4401,173.4700,82870
2024-04-01 15:39:00,173.4600,173.5800,173.4500,173.4637,97413
2024-04-01 15:40:00,173.4750,173.5200,173.4200,173.4201,124991
2024-04-01 15:41:00,173.4300,173.4799,173.3501,173.3919,136996
2024-04-01 15:42:00,173.3960,173.5850,173.3800,173.5301,161067
2024-04-01 15:43:00,173.5400,173.6300,173.5000,173.5600,144103
2024-04-01 15:44:00,173.5600,173.7500,173.4700,173.7398,157456
2024-04-01 15:45:00,173.7220,173.9200,173.7100,173.7200,203605
2024-04-01 15:46:00,173.7100,173.7300,173.4100,173.6600,204709
2024-04-01 15:47:00,173.6500,173.8100,173.5054,173.5500,194502
2024-04-01 15:48:00,173.5500,173.5793,173.3100,173.3385,206873
2024-04-01 15:49:00,173.3235,173.4900,173.2300,173.3600,186333
2024-04-01 15:50:00,173.3500,173.6899,173.2000,173.4900,277619
2024-04-01 15:51:00,173.4900,173.6700,173.4550,173.5400,166861
2024-04-01 15:52:00,173.5600,173.7200,173.5300,173.6701,142080
2024-04-01 15:53:00,173.6900,173.7900,173.5950,173.7001,177321
2024-04-01 15:54:00,173.7200,174.1100,173.6500,174.0500,424731
2024-04-01 15:55:00,174.0800,175.0800,174.0600,174.9720,898645
2024-04-01 15:56:00,175.0000,175.0400,174.8000,174.8500,409900
2024-04-01 15:57:00,174.8400,174.9900,174.7100,174.8313,540790
2024-04-01 15:58:00,174.8400,174.9656,174.8000,174.8900,651025
2024-04-01 15:59:00,174.9000,175.4100,174.8900,175.1200,1544220
2024-04-01 16:00:00,174.8200,175.3800,174.8200,175.2200,8048504
2024-04-01 16:01:00,175.2500,175.7900,175.1100,175.5600,26045
2024-04-01 16:02:00,175.5500,175.6000,175.3600,175.5000,31739
2024-04-01 16:03:00,175.5200,175.5900,175.2200,175.3200,44890
2024-04-01 16:04:00,175.3590,175.5500,175.1900,175.2500,52118
2024-04-01 16:05:00,175.2200,175.3800,175.2200,175.2600,36761
2024-04-01 16:06:00,175.2600,175.3000,175.2300,175.3000,6007
